study,study_id,cohort,measure,units,timepoint,timepoint_median,timepoint_range,timepoint_iqr,timepoint_sd,n_timepoints,inj_med,inj_iqr,inj_range,noninj_med,noninj_iqr,noninj_range,lsi_med,lsi_iqr,lsi_range,notes,graft_group,timepoint_mean,acl_n,female,inj_mean,inj_sd,noninj_mean,noninj_sd,lsi_mean,lsi_sd,group,graft,group_indep,group_indep_notes,timepoint_combo,combination_notes,ri,yi,vi,sei,zi,pval,ci.lb,ci.ub
Koutras 2013,#6806,Koutras 2013,triple hop,lsi,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,6,51,0,NA,NA,NA,NA,0.91,0.08171903083125741,Anteromedial + Transtibial,HS,NA,NA,NA,NA,0.85,-0.09431067947124129,1.5812242056585944e-4,0.012574673775723147,-7.50004979479618,6.379359468567177e-14,-0.11895658718899896,-0.06966477175348362
Koutras 2013,#6806,Koutras 2013,hs isk con 60,lsi,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,3,51,0,NA,NA,NA,NA,0.8870000000000001,0.17871541623486206,Anteromedial + Transtibial,HS,NA,NA,NA,NA,0.85,-0.11991029667255743,7.959881789056403e-4,0.02821326246476363,-4.250139338629019,2.1363757387841173e-5,-0.17520727498986988,-0.06461331835524496
Koutras 2013,#6806,Koutras 2013,hs isk con 60,lsi,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,6,51,0,NA,NA,NA,NA,0.9709411764705881,0.12929182677411682,Anteromedial + Transtibial,HS,NA,NA,NA,NA,0.85,-0.029489392885723744,3.476851392437028e-4,0.018646317042346535,-1.5815130043510548,0.1137607879089384,-0.06603550273303838,0.007056716961590884
Koutras 2013,#6806,Koutras 2013,hs isk con 180,lsi,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,3,51,0,NA,NA,NA,NA,0.9218235294117646,0.1543741825412984,Anteromedial + Transtibial,HS,NA,NA,NA,NA,0.85,-0.08140147351513723,5.498998322643285e-4,0.023449943118573412,-3.4712866083953777,5.179708309479554e-4,-0.127362517467054,-0.035440429563220466
Koutras 2013,#6806,Koutras 2013,hs isk con 180,lsi,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,6,51,0,NA,NA,NA,NA,0.9545882352941176,0.11209124434505814,Anteromedial + Transtibial,HS,NA,NA,NA,NA,0.85,-0.0464751987120153,2.703591356648978e-4,0.016442601243869467,-2.826511330094034,0.004705807928219264,-0.07870210496215295,-0.014248292461877657
Koutras 2013,#6806,Koutras 2013,quad isk con 60,lsi,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,3,51,0,NA,NA,NA,NA,0.7821176470588235,0.14620774905029124,Anteromedial + Transtibial,HS,NA,NA,NA,NA,0.85,-0.24575010594312377,6.852143281573485e-4,0.026176598865348195,-9.38816028802124,6.105736179937161e-21,-0.29705529695695826,-0.19444491492928928
Koutras 2013,#6806,Koutras 2013,quad isk con 60,lsi,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,6,51,0,NA,NA,NA,NA,0.9104117647058824,0.1708708490609897,Anteromedial + Transtibial,HS,NA,NA,NA,NA,0.85,-0.09385829312559352,6.907009548386882e-4,0.026281190133604835,-3.5713106084027837,3.551993521060839e-4,-0.1453684792583084,-0.04234810699287864
Koutras 2013,#6806,Koutras 2013,quad isk con 180,lsi,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,3,51,0,NA,NA,NA,NA,0.7933529411764705,0.13993410213802948,Anteromedial + Transtibial,HS,NA,NA,NA,NA,0.85,-0.23148708552149566,6.100200124242093e-4,0.024698583206819967,-9.372484388399073,7.084496714580106e-21,-0.2798954190760286,-0.18307875196696274
Koutras 2013,#6806,Koutras 2013,quad isk con 180,lsi,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,6,51,0,NA,NA,NA,NA,0.8945294117647059,0.12279289115273352,Anteromedial + Transtibial,HS,NA,NA,NA,NA,0.85,-0.11145749589789405,3.694766732726106e-4,0.019221776017647553,-5.798501438970296,6.691012910617412e-9,-0.14913148461137898,-0.07378350718440911
Kuenze 2013,#6271,Kuenze 2013,quad mvic 60,nm/kg,1,NA,NA,NA,39.2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,44.7,26,13,2.5900000000000003,0.68,NA,NA,NA,NA,ACLR,mixed,NA,NA,NA,NA,0.85,NA,NA,NA,NA,NA,NA,NA
Nakayama 2013,#4941,Nakayama 2013,quad isk con 60,lsi,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,3,51,24,NA,NA,NA,NA,0.7373490196078432,0.1446487412631704,Tourniquet group + No tourniquet group,HS,NA,NA,NA,NA,0.85,-0.30469393090179886,7.5459326931564e-4,0.027469861108415528,-11.091935619887586,1.3728459177873468e-28,-0.35853386933461084,-0.2508539924689869
Nakayama 2013,#4941,Nakayama 2013,hs isk con 60,lsi,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,3,51,24,NA,NA,NA,NA,0.7476039215686273,0.12960851354873926,Tourniquet group + No tourniquet group,HS,NA,NA,NA,NA,0.85,-0.29088195787057686,5.893234761872878e-4,0.02427598558632147,-11.98229241141406,4.399862951675068e-33,-0.3384620153089804,-0.2433019004321733
Noh 2013a,#4787,Noh 2013a,single hop,lsi,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,other,30.154098360655738,61,0,NA,NA,NA,NA,0.8961475409836065,0.05295920948100017,Transtibial + Transportal,Achilles allograft,NA,NA,NA,NA,0.85,-0.10965021328686321,5.725245548020807e-5,0.007566535236170388,-14.491469327031101,1.3717671397231217e-47,-0.12448034983751044,-0.09482007673621598
Noh 2013b,#4785,Noh 2013b,single hop,lsi,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,other,30.899999999999995,67,0,NA,NA,NA,NA,0.9110149253731343,0.034263680097998565,Achilles allograft with calc + Achilles allograft free,Achilles allograft,NA,NA,NA,NA,0.85,-0.0931959983512998,2.1112624626199363e-5,0.004594847617299116,-20.282717973154693,1.8274883444763254e-91,-0.10220173419565574,-0.08419026250694385
Tugcu 2013,#7990,Tugcu 2013,hs isk con 60,nm,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,quad,2.99,58,0,101.2,NA,120.13,NA,NA,NA,Group 1,BPTB,NA,NA,NA,NA,0.85,-0.17147573287991852,NA,NA,NA,NA,NA,NA
Tugcu 2013,#7990,Tugcu 2013,hs isk con 180,nm,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,quad,2.99,58,0,75.94,NA,86.63,NA,NA,NA,Group 1,BPTB,NA,NA,NA,NA,0.85,-0.13170262109839256,NA,NA,NA,NA,NA,NA
Tugcu 2013,#7990,Tugcu 2013,quad isk con 60,nm,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,quad,2.99,58,0,126.56,NA,198.93,NA,NA,NA,Group 1,BPTB,NA,NA,NA,NA,0.85,-0.45223650002954224,NA,NA,NA,NA,NA,NA
Tugcu 2013,#7990,Tugcu 2013,quad isk con 180,nm,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,quad,2.99,58,0,89.34,NA,125.01,NA,NA,NA,Group 1,BPTB,NA,NA,NA,NA,0.85,-0.3359444181784992,NA,NA,NA,NA,NA,NA
Ventura 2013,#7506,Ventura 2013,vertical hop,cm,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,0.1,80,29,9.15,4.422311097496192,12.2,4.820512604708331,NA,NA,SB + DB,HS,NA,NA,NA,NA,0.85,-0.2876820724517808,8.13347225344211e-4,0.028519243071025064,-10.087296908102712,6.287712696491397e-24,-0.34357876173733337,-0.23178538316622818
Ventura 2013,#7506,Ventura 2013,vertical hop,cm,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,6,80,29,7.9,4.1349850381619015,11.3,4.330682408879953,NA,NA,SB + DB,HS,NA,NA,NA,NA,0.85,-0.3579399662453191,9.97833234807963e-4,0.03158849845763428,-11.33133842133647,9.179125490405392e-30,-0.4198522855479813,-0.2960276469426569
Ventura 2013,#7506,Ventura 2013,vertical hop,cm,3,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,12,80,29,10.85,4.758031185216598,12.2,5.1794872919619115,NA,NA,SB + DB,HS,NA,NA,NA,NA,0.85,-0.11727087175274227,7.006043064579871e-4,0.02646893096552989,-4.430510318133454,9.401034868685459e-6,-0.16914902315445784,-0.0653927203510267
Ventura 2013,#7506,Ventura 2013,vertical hop,cm,4,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,24,80,29,11.85,5.280774780132269,12.45,5.169188169249977,NA,NA,SB + DB,HS,NA,NA,NA,NA,0.85,-0.049392755329576356,7.054285269241511e-4,0.02655990449764741,-1.8596736796983364,0.06293170802756906,-0.10144921157778868,0.002663700918635964
Iriuchishima 2012,#58,Iriuchishima 2012,quad isk con 60,lsi,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,3,135,NA,NA,NA,NA,NA,0.6780444444444444,0.14946091520571306,SB + DB,mixed,NA,NA,NA,NA,0.85,-0.3885424409122565,3.5991933870209675e-4,0.01897154023009457,-20.480279207689804,3.2280284859769553e-93,-0.42572597649449456,-0.3513589053300184
Iriuchishima 2012,#58,Iriuchishima 2012,quad isk con 60,lsi,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,6,135,NA,NA,NA,NA,NA,0.7808222222222223,0.16967415508990352,SB + DB,mixed,NA,NA,NA,NA,0.85,-0.2474077834503691,3.497786460174489e-4,0.018702370064177666,-13.228686129158117,5.992576348477366e-40,-0.28406375520169735,-0.2107518116990408
Iriuchishima 2012,#58,Iriuchishima 2012,quad isk con 60,lsi,3,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,9,135,NA,NA,NA,NA,NA,0.8048222222222221,0.19035651417159904,SB + DB,mixed,NA,NA,NA,NA,0.85,-0.2171338679127227,4.1438287530436906e-4,0.020356396422362408,-10.666616202963679,1.458411255842956e-26,-0.257031671755573,-0.17723606406987238
Jiang 2012,#377,Jiang 2012,quad isk con 60,lsi,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,38.6-152.9,LSI Range 38.6 to 152.9,quad,52.98695652173913,46,13,NA,NA,NA,NA,0.7987826086956522,0.28205231193679375,Double Bundle Group + Single Bundle Group,BPTB,NA,NA,NA,NA,0.85,-0.22466644946560263,0.0027104680646831475,0.05206215578213361,-4.315350490013754,1.5934987213949366e-5,-0.3267063997560982,-0.12262649917510704
Jiang 2012,#377,Jiang 2012,quad isk con 120,lsi,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,41.6-137.8,LSI Range 41.6 to 137.8,quad,53.30612244897959,49,13,NA,NA,NA,NA,0.7911836734693877,0.2227772856241541,Double Bundle Group + Single Bundle Group,BPTB,NA,NA,NA,NA,0.85,-0.2342251340364568,0.0016180468883957397,0.04022495355368033,-5.822881404297524,5.784160180932201e-9,-0.3130645942814667,-0.1553856737914469
Jiang 2012,#377,Jiang 2012,hs isk con 60,lsi,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,45.6-128.4,LSI Range 45.6 to 128.4,quad,52.98695652173913,46,13,NA,NA,NA,NA,0.9022173913043479,0.2149260293176836,Double Bundle Group + Single Bundle Group,BPTB,NA,NA,NA,NA,0.85,-0.1028997776425923,0.0012336666093821468,0.035123590496732346,-2.9296485976331312,0.0033934551764323814,-0.17174075002392097,-0.034058805261263606
Jiang 2012,#377,Jiang 2012,hs isk con 120,lsi,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,45.5-124.1,LSI Range 45.5 to 124.1,quad,52.98695652173913,46,13,NA,NA,NA,NA,0.9749565217391303,0.3404808005178802,Double Bundle Group + Single Bundle Group,BPTB,NA,NA,NA,NA,0.85,-0.025362402066662695,0.002651288118558435,0.05149066049837033,-0.4925631526413496,0.6223212891033152,-0.12628224218364775,0.07555743805032238
Lui 2012,#5587,Lui 2012,single hop,cm,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,0.1,50,0,78.95,46.5,129.98,28.89,0.6,0.3,Combined,mixed,NA,NA,NA,NA,0.85,-0.4985658517645516,0.0034750619432699324,0.058949656006374904,-8.457485344963438,2.732048637519281e-17,-0.6141050544380716,-0.3830266490910315
Lui 2012,#5587,Lui 2012,single hop,cm,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,12,52,0,NA,NA,NA,NA,0.8,0.2,Combined,mixed,NA,NA,NA,NA,0.85,-0.2231435513142097,0.0012019230769230768,0.034668762264076815,-6.436444128420105,1.2230482573374932e-10,-0.29109307674038154,-0.15519402588803785
Nakase 2012,#4943,Nakase 2012,quad isk con 180,lsi,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,6,224,174,NA,NA,NA,NA,1.0043571428571427,0.17184154799381968,Future contralateral ACLR + No future ACLR,HS - ST/G,NA,NA,NA,NA,0.85,0.0043476779934200184,1.3068687978695106e-4,0.01143183623863424,0.38031318002325015,0.7037129530270885,-0.01805830931146293,0.026753665298302965
Nakase 2012,#4943,Nakase 2012,hs isk con 180,lsi,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,6,224,174,NA,NA,NA,NA,0.9843928571428572,0.2095534803210629,Future contralateral ACLR + No future ACLR,HS - ST/G,NA,NA,NA,NA,0.85,-0.015730216543108473,2.0230416795259106e-4,0.014223366969624002,-1.1059418333719828,0.26875169646812863,-0.04360750354246812,0.012147070456251175
Niki 2012,#4822,Niki 2012,quad isk con 60,lsi,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,24,162,76,NA,NA,NA,NA,0.8087777777777778,0.15462268577073338,Anterior Knee Pain + No Anterior Knee Pain,mixed,NA,NA,NA,NA,0.85,-0.21223108720009848,2.2561760815863606e-4,0.015020572830575939,-14.12936041747223,2.5040819513637202e-45,-0.24167086897518816,-0.1827913054250088
Noh 2012,#4786,Noh 2012,single hop,lsi,1,NA,NA,NA,2.3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,other,30.899999999999995,71,0,NA,NA,NA,NA,0.8943661971830985,0.054132308661706624,Group 1 + Group 2,Achilles allograft,NA,NA,NA,NA,0.85,-0.11163997114266955,5.159694605103497e-5,0.007183101422855936,-15.542029072211333,1.8018682929521583e-54,-0.1257185912287656,-0.0975613510565735
Thomee 2012,#8145,Thomee 2012,vertical hop,cm,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,0.10000000000000002,82,26,14.58,1.04,17.03,1.94,0.843,0.141,Group 1,mixed,NA,NA,NA,NA,0.85,-0.15532576809408488,5.184501990151887e-5,0.007200348595833321,-21.571978915572004,3.2930143592132786e-103,-0.16943819201805174,-0.14121334417011802
Thomee 2012,#8145,Thomee 2012,vertical hop,cm,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,6,82,26,13.31,1,17.17,1.14,0.773,0.156,Group 1,mixed,NA,NA,NA,NA,0.85,-0.2546480425023639,1.9180876050490115e-5,0.004379597704183584,-58.14416293512825,0,-0.263231896269338,-0.24606418873538977
Thomee 2012,#8145,Thomee 2012,vertical hop,cm,3,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,12,82,26,15.08,1.03,17.12,1.16,0.884,0.12300000000000001,Group 1,mixed,NA,NA,NA,NA,0.85,-0.12687800813378614,1.6935208351382547e-5,0.004115240983391197,-30.83124624921268,9.994575805864556e-209,-0.13494373224893608,-0.1188122840186362
Thomee 2012,#8145,Thomee 2012,vertical hop,cm,4,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,24,82,26,15.51,1.06,16.89,1.17,0.922,0.133,Group 1,mixed,NA,NA,NA,NA,0.85,-0.08523675363126129,1.73309099231613e-5,0.004163040946611179,-20.47463734428223,3.6243567151376097e-93,-0.09339616395278473,-0.07707734330973785
Thomee 2012,#8145,Thomee 2012,single hop,cm,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,0.10000000000000002,82,26,128.13,13.65,145.94,10.73,0.868,0.136,Group 1,mixed,NA,NA,NA,NA,0.85,-0.1301502048159893,4.194371939908665e-5,0.006476397100169712,-20.096081633502482,7.985541922260524e-90,-0.14284370988190156,-0.11745669975007701
Thomee 2012,#8145,Thomee 2012,single hop,cm,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,6,82,26,127.19,6.98,146.35,5.42,0.863,0.11599999999999999,Group 1,mixed,NA,NA,NA,NA,0.85,-0.14031898167450166,1.1318644829691544e-5,0.003364319370941401,-41.7079849453287,0,-0.14691292647403725,-0.13372503687496606
Thomee 2012,#8145,Thomee 2012,single hop,cm,3,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,12,82,26,138.33,6.88,147.08,6.04,0.941,0.087,Group 1,mixed,NA,NA,NA,NA,0.85,-0.061334521546347415,8.389150770349978e-6,0.0028964030745650677,-21.176100137774363,1.5863462549080948e-99,-0.06701136725720602,-0.0556576758354888
Thomee 2012,#8145,Thomee 2012,single hop,cm,4,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,24,82,26,138.65,6.67,145.94,6.46,0.955,0.078,Group 1,mixed,NA,NA,NA,NA,0.85,-0.0512428062756869,7.970620959885575e-6,0.0028232288181947946,-18.150426187719404,1.27408493246914e-73,-0.05677623307946428,-0.04570937947190952
Thomee 2012,#8145,Thomee 2012,side hop,reps,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,0.10000000000000002,82,26,35.86,6.5,46.33,5.83,0.735,0.19399999999999998,Group 1,mixed,NA,NA,NA,NA,0.85,-0.2561672312515702,1.2090945923811378e-4,0.010995883740660128,-23.296647845077292,4.7940511432997906e-120,-0.2777187673614536,-0.2346156951416868
Thomee 2012,#8145,Thomee 2012,side hop,reps,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,6,82,26,36.1,4.04,46.05,3.44,0.763,0.21,Group 1,mixed,NA,NA,NA,NA,0.85,-0.24343489736248045,4.7470255804416635e-5,0.006889866167380658,-35.332311462738886,1.8742808802415405e-273,-0.2569387869088475,-0.22993100781611334
Thomee 2012,#8145,Thomee 2012,side hop,reps,3,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,12,82,26,41.88,4.11,47.64,3.51,0.87,0.192,Group 1,mixed,NA,NA,NA,NA,0.85,-0.12886435848476327,3.374939324491075e-5,0.005809422797912952,-22.181955586200075,5.130000149132295e-109,-0.14025061793963856,-0.11747809902988797
Thomee 2012,#8145,Thomee 2012,side hop,reps,4,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,24,82,26,44.14,4.04,47.95,3.59,0.9279999999999999,0.142,Group 1,mixed,NA,NA,NA,NA,0.85,-0.08279240050085693,2.8454187341040978e-5,0.005334246651687657,-15.520917180435019,2.5044548882667547e-54,-0.09324733182281811,-0.07233746917889575
Ardern 2011,#3254,Ardern 2011,single hop,lsi,1,NA,NA,NA,4.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,53.4,503,163,NA,NA,NA,NA,0.935,0.11199999999999999,Group 1,HS,NA,NA,NA,NA,0.85,-0.06720874969344999,2.8526260151919837e-5,0.0053409980482977,-12.583556310205164,2.6005366485383377e-36,-0.0776769135096122,-0.05674058587728778
Bryant 2011,#2625,Bryant 2011,hs isk con 180,nm/kg,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,quad,15.161538461538461,39,13,0.9828205128205127,0.24458287496479772,NA,NA,NA,NA,ACLR-PT + ACLR STGT,mixed,NA,NA,NA,NA,0.85,NA,NA,NA,NA,NA,NA,NA
Bryant 2011,#2625,Bryant 2011,single hop,m/height in m,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,quad,15.161538461538461,39,13,NA,NA,NA,NA,0.9109999999999999,0.16381158946211735,ACLR-PT + ACLR STGT,mixed,NA,NA,NA,NA,0.85,-0.09321238172217881,8.290636758508056e-4,0.028793465853398155,-3.2372755053792197,0.001206768459924461,-0.14964653778492304,-0.03677822565943459
Czamara 2011b,#2093,Czamara 2011b,quad isk con 60,nm,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,3.68,63,25,198,NA,213,NA,NA,NA,Females,HS - ST/G,NA,NA,NA,NA,0.85,-0.0730251350148899,NA,NA,NA,NA,NA,NA
Czamara 2011b,#2093,Czamara 2011b,quad isk con 60,nm,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,6.44,63,25,240,NA,260,NA,NA,NA,Females,HS - ST/G,NA,NA,NA,NA,0.85,-0.08004270767353637,NA,NA,NA,NA,NA,NA
Czamara 2011b,#2093,Czamara 2011b,hs isk con 60,nm,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,3.68,63,25,130,NA,142,NA,NA,NA,Females,HS - ST/G,NA,NA,NA,NA,0.85,-0.08829260714567831,NA,NA,NA,NA,NA,NA
Czamara 2011b,#2093,Czamara 2011b,hs isk con 60,nm,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,6.44,63,25,150,NA,151,NA,NA,NA,Females,HS - ST/G,NA,NA,NA,NA,0.85,-0.006644542718668613,NA,NA,NA,NA,NA,NA
Czamara 2011b,#2093,Czamara 2011b,knee ir isk con 60,nm,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,3.68,63,25,27,NA,37,NA,NA,NA,Females,HS - ST/G,NA,NA,NA,NA,0.85,-0.3150810466398954,NA,NA,NA,NA,NA,NA
Czamara 2011b,#2093,Czamara 2011b,knee ir isk con 60,nm,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,6.44,63,25,34,NA,43,NA,NA,NA,Females,HS - ST/G,NA,NA,NA,NA,0.85,-0.23483959107740107,NA,NA,NA,NA,NA,NA
Czamara 2011b,#2093,Czamara 2011b,knee er isk con 60,nm,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,3.68,63,25,33,NA,37,NA,NA,NA,Females,HS - ST/G,NA,NA,NA,NA,0.85,-0.11441035117774422,NA,NA,NA,NA,NA,NA
Czamara 2011b,#2093,Czamara 2011b,knee er isk con 60,nm,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,6.44,63,25,35,NA,41,NA,NA,NA,Females,HS - ST/G,NA,NA,NA,NA,0.85,-0.15822400521489416,NA,NA,NA,NA,NA,NA
Fujita 2011,#929,Fujita 2011,quad isk con 60,lsi,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,32.93818181818182,55,33,NA,NA,NA,NA,0.9067272727272727,0.15140764873108656,DB + AM + PL,HS,NA,NA,NA,NA,0.85,-0.09791356567443975,5.069668747265792e-4,0.02251592491385995,-4.348636178572788,1.3698674699091433e-5,-0.14204396758421337,-0.05378316376466613
Fujita 2011,#929,Fujita 2011,hs isk con 60,lsi,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,32.93818181818182,55,33,NA,NA,NA,NA,0.9650909090909091,0.16723650061528775,DB + AM + PL,HS,NA,NA,NA,NA,0.85,-0.03553297576846414,5.45962739196396e-4,0.023365845569899586,-1.5207228714307062,0.1283293966766532,-0.08132919155379209,0.010263240016863816
Kim 2011,#6539,Kim 2011,single hop,cm,1,NA,24 to 52 months,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,32,73,0,149.4845205479452,30.346092396308066,173.87876712328767,26.258681445127475,0.8597479452054795,0.142696266019812,Hamstring autograft + Allograft,mixed,NA,NA,NA,NA,0.85,-0.15116546972254957,1.6301223895453826e-4,0.01276762464025859,-11.839748894708103,2.4317994941783705e-32,-0.17618955418558258,-0.12614138525951657
Kim 2011,#6539,Kim 2011,quad isk con 60,nm,1,NA,24 to 52 months,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,32,73,0,181.96671232876713,60.20787054158457,221.87794520547945,46.59259064125564,NA,NA,Hamstring autograft + Allograft,mixed,NA,NA,NA,NA,0.85,-0.19830366325092877,4.857043893934398e-4,0.022038702080509183,-8.997973770256944,2.29921731083433e-19,-0.24149872559473473,-0.1551086009071228
Kim 2011,#6539,Kim 2011,hs isk con 60,nm,1,NA,24 to 52 months,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,32,73,0,105.18986301369861,27.7271455683751,116.12205479452055,26.65615678094442,0.8897109589041095,0.10199737750120486,Hamstring autograft + Allograft,mixed,NA,NA,NA,NA,0.85,-0.0988748979647152,2.6453525751523243e-4,0.016264539880218944,-6.079169696338449,1.2080645752072926e-9,-0.13075281035505973,-0.06699698557437067
Kim 2011,#6539,Kim 2011,hs isk con 90 hyperflex,nm,1,NA,24 to 52 months,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,32,39,0,54.29,17.48,65.71,15.91,0.8248000000000001,0.20120000000000002,Hamstring autograft,HS,NA,NA,NA,NA,0.85,-0.19091107299241666,7.631645286104529e-4,0.02762543264114524,-6.910699842147423,4.822685181959084e-12,-0.24505592602639856,-0.13676621995843477
Leal-Blanquet 2011,#6554,Leal-Blanquet 2011,hs isk con 60,lsi,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,quad,33.80392156862745,51,NA,NA,NA,NA,NA,1.0257254901960784,0.23370593303819848,BPTBAu + BPTB Allograft + HT Autograft,mixed,NA,NA,NA,NA,0.85,0.02540015753464901,0.0010179044268743534,0.03190461450753407,0.7961280186805243,0.4259576302000466,-0.03713173784075187,0.0879320529100499
Leal-Blanquet 2011,#6554,Leal-Blanquet 2011,hs isk con 180,lsi,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,quad,33.80392156862745,51,NA,NA,NA,NA,NA,0.9768235294117648,0.2591473485013769,BPTBAu + BPTB Allograft + HT Autograft,mixed,NA,NA,NA,NA,0.85,-0.023449268216377158,0.0013800382978529373,0.037148866710209845,-0.631224322381077,0.5278938608286642,-0.09625970903486741,0.04936117260211309
