study,study_id,cohort,measure,units,timepoint,timepoint_median,timepoint_range,timepoint_iqr,timepoint_sd,n_timepoints,inj_med,inj_iqr,inj_range,noninj_med,noninj_iqr,noninj_range,lsi_med,lsi_iqr,lsi_range,notes,graft_group,es_id,timepoint_mean,acl_n,female,inj_mean,inj_sd,noninj_mean,noninj_sd,lsi_mean,lsi_sd,group,graft,group_indep,group_indep_notes,timepoint_combo,combination_notes,ri,yi,vi,sei,zi,pval,ci.lb,ci.ub
Fleming 2013,#1253,Fleming 2013,single hop,lsi,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,2649,12,90,48,NA,NA,NA,NA,0.9175777777777779,0.0452200655913378,Low tension + High tension,mixed,NA,NA,NA,NA,0.85,-0.08601793122638403,2.6985725116590954e-5,0.005194778639806604,-16.558536405621776,1.389326515734694e-61,-0.09619951026806295,-0.07583635218470511
Fleming 2013,#1253,Fleming 2013,single hop,lsi,3,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,2650,36,90,48,NA,NA,NA,NA,0.9508888888888889,0.042403937554192715,Low tension + High tension,mixed,NA,NA,NA,NA,0.85,-0.050358059341594284,2.2095829888554027e-5,0.004700620159995277,-10.71306713317693,8.838412238248692e-27,-0.05957110556018794,-0.04114501312300063
Fleming 2013,#1253,Fleming 2013,quad isk con 60,lsi,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,2651,12,90,48,NA,NA,NA,NA,0.8504444444444446,0.0596628375311815,Low tension + High tension,mixed,NA,NA,NA,NA,0.85,-0.16199619033270873,5.468565299007223e-5,0.007394974847156157,-21.9062530543977,2.2646536834769485e-106,-0.1764900746997144,-0.14750230596570307
Fleming 2013,#1253,Fleming 2013,quad isk con 60,lsi,3,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,2652,36,90,48,NA,NA,NA,NA,0.95,0.05169400026039142,Low tension + High tension,mixed,NA,NA,NA,NA,0.85,-0.05129329438755058,3.289959572694796e-5,0.005735816918883304,-8.9426310345932,3.8001282122544945e-19,-0.06253528897047736,-0.040051299804623804
Grant 2005,#769,Grant 2005,quad isk con 180,lsi,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,quad,2673,0.1,145,60,NA,NA,NA,NA,0.878041379310345,0.12727885919540718,Home + Physical Therapy,BPTB,NA,NA,NA,NA,0.85,-0.13006155740249678,1.4491541312725413e-4,0.012038081787695835,-10.804176254678145,3.288957141563755e-27,-0.15365576414932816,-0.1064673506556654
Grant 2005,#769,Grant 2005,quad isk con 180,lsi,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,61,53-70,NA,LSI MD 61 (IQR 53-70),quad,2674,3,129,60,NA,NA,NA,NA,0.6099224806201551,0.14048749599694887,Home + Physical Therapy,BPTB,NA,NA,NA,NA,0.85,-0.4944234108408137,4.112788263210282e-4,0.020280010510870753,-24.379839969796194,2.798617027788856e-131,-0.5341715010482141,-0.4546753206334133
Grant 2005,#769,Grant 2005,hs isk con 180,lsi,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,quad,2675,0.1,145,60,NA,NA,NA,NA,0.9795379310344827,0.1550541357383883,Home + Physical Therapy,BPTB,NA,NA,NA,NA,0.85,-0.020674317452504323,1.7280495487835613e-4,0.013145529843956696,-1.5727260671815968,0.11578226125174328,-0.04643908250435588,0.005090447599347233
Grant 2005,#769,Grant 2005,hs isk con 180,lsi,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,94,84-102,NA,LSI MD 94 (IQR 84-102),quad,2676,3,129,60,NA,NA,NA,NA,0.9316279069767442,0.12846726353479998,Home + Physical Therapy,BPTB,NA,NA,NA,NA,0.85,-0.07082178545589016,1.4740433562610591e-4,0.012141018722747523,-5.833265483990879,5.43529819341761e-9,-0.09461774488810179,-0.047025826023678524
Kuenze 2019b,#6265,Kuenze 2019b,quad mvic 90,nm/kg,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Combined from table,mixed,2721,12.897068403908795,307,162,2.0786319218241043,0.8353184696719287,2.6578175895765472,0.7844296412314725,0.7885309446254073,0.24506946944957117,Male + Female,mixed,NA,NA,NA,NA,0.85,-0.24579538356797642,1.5299843166414378e-4,0.012369253480470993,-19.87148084207723,7.185170262818254e-88,-0.2700386749053463,-0.22155209223060657
Schwery 2022,#11399,Schwery 2022,quad mvic 90,nm/kg,1,NA,NA,NA,0.57,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,quad,2749,3.4799999999999995,104,NA,1.599134615384615,0.535816427369193,2.730384615384615,0.6136187790270177,0.5869230769230769,0.13958382610757228,BPTB + QT,mixed,NA,NA,NA,NA,0.85,-0.5349798664891366,3.34260903396793e-4,0.018282803488436694,-29.261369397067295,3.218462998458586e-188,-0.5708135028628958,-0.49914623011537745
Schwery 2022,#11399,Schwery 2022,quad mvic 90,nm/kg,2,NA,NA,NA,0.61,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,quad,2750,6.37,104,NA,2.079134615384615,0.6126927841277231,2.8652884615384617,0.667084595632105,0.7285576923076923,0.14491656969878783,BPTB + QT,mixed,NA,NA,NA,NA,0.85,-0.32071727290957086,2.3471415711881299e-4,0.015320383713171579,-20.934023514948695,2.6238629356416424e-97,-0.3507446732167212,-0.2906898726024205
Schwery 2022,#11399,Schwery 2022,quad mvic 90,nm/kg,3,NA,NA,NA,0.64,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,quad,2751,9.23,104,NA,2.4240384615384616,0.6818329369032812,2.916923076923077,0.6369985397600689,0.8285576923076923,0.15049702941448387,BPTB + QT,mixed,NA,NA,NA,NA,0.85,-0.18509438487278287,2.1523199974660449e-4,0.01467078729130119,-12.616527061402605,1.712064993050558e-36,-0.21384859958858113,-0.15634017015698462
Bookbinder 2020,#2766,Bookbinder 2020,single hop,cm/cm ,1,NA,NA,NA,25.67,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,65,26.25,27,20,0.75,0.12,0.8,0.15,0.9465,0.081,ACLR,Mixed,1,NA,0,NA,0.85,-0.06453852113757118,3.613425925925928e-4,0.019009013456584033,-3.3951536351413005,6.8590099498136e-4,-0.10179550289411313,-0.027281539381029236
Bookbinder 2020,#2766,Bookbinder 2020,4-jump test,cm,1,NA,NA,NA,25.67,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,66,26.25,27,20,20.22,4.04,22.48,5.61,0.9258,0.18710000000000002,ACLR,Mixed,1,NA,0,NA,0.85,-0.10595381143316501,6.456984680759253e-4,0.02541059755448355,-4.1696702018119245,3.050407372031955e-5,-0.15575766746559433,-0.05614995540073569
Carolan 2020,#2558,Carolan 2020,quad isk con 60,nm/kg,1,NA,NA,NA,0.59,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,69,9.2,298,0,224,46.64,NA,NA,0.8391,0.1411,Primary ACLR,Mixed,1,NA,0,NA,0.85,-0.17542539010611338,9.488778770706689e-5,0.009741036274805001,-18.00890430516594,1.658795826011409e-72,-0.1945174703768294,-0.15633330983539737
Carolan 2020,#2558,Carolan 2020,hs isk con 60,nm/kg,1,NA,NA,NA,0.59,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,70,9.2,298,0,153.28,29.25,NA,NA,0.9697,0.1374,Primary ACLR,Mixed,1,NA,0,NA,0.85,-0.030768533671636483,6.737246076395389e-5,0.00820807290196389,-3.7485697360551837,1.7784588951593293e-4,-0.04685606094196487,-0.014681006401308098
Carolan 2020,#2558,Carolan 2020,vertical hop,cm,1,NA,NA,NA,0.59,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,71,9.2,298,0,12.14,3.24,NA,NA,0.8540000000000001,0.15310000000000001,Primary ACLR,Mixed,1,NA,0,NA,0.85,-0.15782408519356708,1.0784955958181797e-4,0.01038506425506448,-15.197217977404529,3.689607305729177e-52,-0.17817843711062775,-0.1374697332765064
Carolan 2020,#2558,Carolan 2020,single leg drop jump,reactive strength index,1,NA,NA,NA,0.59,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,72,9.2,298,0,0.35,0.13,NA,NA,0.7719,0.1936,Primary ACLR,Mixed,1,NA,0,NA,0.85,-0.25890027102632884,2.1109228451578123e-4,0.014529015263113369,-17.81953328135262,4.985067791834883e-71,-0.28737661767286377,-0.23042392437979392
Guney-Deniz 2020,#1160,Guney-Deniz 2020,quad isk con 60,nm/kg,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,165,13.3,24,4,1.7,0.4,1.9,0.4,0.895,0.142,Hamstring Tendon,HS,1,NA,1,NA,0.85,-0.11122563511022437,6.447552134753211e-4,0.02539203051107416,-4.380336383957786,1.184962394514967e-5,-0.1609931004062719,-0.061458169814176844
Guney-Deniz 2020,#1160,Guney-Deniz 2020,hs isk con 60,nm/kg,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,166,13.3,24,4,1.7,0.2,1.7,0.3,0.883,0.091,Hamstring Tendon,HS,1,NA,1,NA,0.85,0,4.0369088811995383e-4,0.020092060325410978,0,1,-0.03937971461301163,0.03937971461301163
Guney-Deniz 2020,#1160,Guney-Deniz 2020,quad isk con 180,nm/kg,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,167,13.3,24,4,1.4,0.3,1.7,0.2,0.976,0.161,Hamstring Tendon,HS,1,NA,1,NA,0.85,-0.1941560144409575,7.042522891509547e-4,0.026537752149550172,-7.316219299464991,2.5505472363939897e-13,-0.24616905288472624,-0.14214297599718878
Guney-Deniz 2020,#1160,Guney-Deniz 2020,hs isk con 180,nm/kg,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,168,13.3,24,4,1.4,0.2,1.4,0.2,0.879,0.115,Hamstring Tendon,HS,1,NA,1,NA,0.85,0,2.5510204081632677e-4,0.015971914124998505,0,1,-0.03130437644916364,0.03130437644916364
Guney-Deniz 2020,#1160,Guney-Deniz 2020,single hop,cm,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,169,13.3,24,4,145.5,21.1,152.5,19.1,0.953,0.071,Hamstring Tendon,HS,1,NA,1,NA,0.85,-0.04698850943591909,2.4332274379191198e-4,0.015598805845061089,-3.0123145260376867,0.0025926381568420233,-0.0775616070940717,-0.016415411777766478
Guney-Deniz 2020,#1160,Guney-Deniz 2020,quad isk con 60,nm/kg,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,other,170,13.1,21,4,1.7,0.5,1.9,0.8,0.877,0.094,Tibialis Anterior,TA,1,NA,1,NA,0.85,-0.11122563511022437,0.002536390146738182,0.05036258677568282,-2.20849726416215,0.02720962831492798,-0.2099344913588359,-0.012516778861612857
Guney-Deniz 2020,#1160,Guney-Deniz 2020,hs isk con 60,nm/kg,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,other,171,13.1,21,4,1.7,0.3,1.7,0.4,0.9109999999999999,0.111,Tibialis Anterior,TA,1,NA,1,NA,0.85,0,7.57950238919097e-4,0.027530896079116223,0,1,-0.05395956477718278,0.05395956477718278
Guney-Deniz 2020,#1160,Guney-Deniz 2020,quad isk con 180,nm/kg,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,other,172,13.1,21,4,1.3,0.3,1.7,0.4,0.899,0.133,Tibialis Anterior,TA,1,NA,1,NA,0.85,-0.26826398659467926,7.766698743541965e-4,0.027868797504632246,-9.625962029760682,6.2122856854078095e-22,-0.3228858259961982,-0.21364214719316033
Guney-Deniz 2020,#1160,Guney-Deniz 2020,hs isk con 180,nm/kg,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,other,173,13.1,21,4,1.4,0.2,1.4,0.3,0.929,0.11900000000000001,Tibialis Anterior,TA,1,NA,1,NA,0.85,0,6.802721088435375e-4,0.026082026547865053,0,1,-0.05111983267763306,0.05111983267763306
Guney-Deniz 2020,#1160,Guney-Deniz 2020,single hop,cm,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,other,174,13.1,21,4,133.6,31.3,151.7,28.6,0.9209999999999999,0.091,Tibialis Anterior,TA,1,NA,1,NA,0.85,-0.12705462525194117,7.306627591113176e-4,0.02703077429729525,-4.700369432800691,2.596912546846524e-6,-0.18003396934887084,-0.0740752811550115
Guney-Deniz 2020,#1160,Guney-Deniz 2020,quad isk con 60,nm/kg,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,quad,175,13.5,22,5,1.6,0.4,1.9,0.4,0.797,0.105,Quads Tendon,QT,1,NA,1,NA,0.85,-0.17185025692665915,7.885293376983125e-4,0.02808076454974673,-6.119856766086845,9.365950797551048e-10,-0.22688754410251183,-0.11681296975080646
Guney-Deniz 2020,#1160,Guney-Deniz 2020,hs isk con 60,nm/kg,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,quad,176,13.5,22,5,1.3,0.2,1.7,0.3,0.935,0.11599999999999999,Quads Tendon,QT,1,NA,1,NA,0.85,-0.26826398659467926,3.934846096144999e-4,0.019836446496651054,-13.52379251192847,1.1318688132915855e-41,-0.30714270730937104,-0.22938526587998748
Guney-Deniz 2020,#1160,Guney-Deniz 2020,quad isk con 180,nm/kg,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,quad,177,13.5,22,5,1.2,0.3,1.7,0.3,0.847,0.084,Quads Tendon,QT,1,NA,1,NA,0.85,-0.3483066942682157,8.473576596413966e-4,0.029109408438534035,-11.965433615859375,5.3915196252507375e-33,-0.4053600864190087,-0.2912533021174227
Guney-Deniz 2020,#1160,Guney-Deniz 2020,hs isk con 180,nm/kg,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,quad,178,13.5,22,5,1.4,0.2,1.4,0.2,0.951,0.155,Quads Tendon,QT,1,NA,1,NA,0.85,0,2.782931354359929e-4,0.016682120232032645,0,1,-0.03269635484055095,0.03269635484055095
Guney-Deniz 2020,#1160,Guney-Deniz 2020,single hop,cm,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,quad,179,13.5,22,5,140.2,32.6,155.4,22.1,0.919,0.221,Quads Tendon,QT,1,NA,1,NA,0.85,-0.10293246333305742,8.216637058537277e-4,0.028664676971034014,-3.5909165638626193,3.295171195929743e-4,-0.15911419782475877,-0.04675072884135607
Hunnicutt 2020a,#173,Hunnicutt 2020a,quad isk con 60,nm/kg,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,quad,231,3,211,164,1.24,0.51,2.37,0.51,0.529,0.17300000000000001,All,QT,1,NA,1,NA,0.85,-0.6477785755300944,3.080902364839776e-4,0.017552499436945656,-36.905204176597636,3.81306470748853e-298,-0.6821808422651675,-0.6133763087950214
Hunnicutt 2020a,#173,Hunnicutt 2020a,quad isk con 60,nm/kg,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,quad,232,6,270,164,1.75,0.53,2.65,0.52,0.674,0.158,All,QT,1,NA,1,NA,0.85,-0.41494385206270806,1.0814327233998699e-4,0.010399195754479621,-39.901532951138485,0,-0.43532590120966996,-0.39456180291574616
Hunnicutt 2020a,#173,Hunnicutt 2020a,hs isk con 60,nm/kg,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,quad,233,3,211,164,1.05,0.35,1.29,0.41,0.8220000000000001,0.20600000000000002,All,QT,1,NA,1,NA,0.85,-0.20585205420414873,1.5176926969903313e-4,0.012319467102883676,-16.70949339650933,1.1178112708226957e-62,-0.22999776603452673,-0.18170634237377073
Hunnicutt 2020a,#173,Hunnicutt 2020a,hs isk con 60,nm/kg,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,quad,234,6,270,164,1.29,0.33,1.43,0.33,0.925,0.17300000000000001,All,QT,1,NA,1,NA,0.85,-0.10303222589823506,6.791642561497377e-5,0.008241142251834619,-12.502177823140757,7.263381179124789e-36,-0.11918456790330223,-0.08687988389316789
Iwame 2020,#15,Iwame 2020,quad isk con 60,lsi,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,235,0.1,101,47,NA,NA,NA,NA,0.691,0.195,Group 1,HS - ST/G or ST,1,NA,0,NA,0.85,-0.36961545521446726,7.884819469567408e-4,0.02807992070780722,-13.16298073134163,1.4331824611922022e-39,-0.42465108849050986,-0.31457982193842465
Iwame 2020,#15,Iwame 2020,quad isk con 60,lsi,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,236,6,101,47,NA,NA,NA,NA,0.7240000000000001,0.141,Group 1,HS - ST/G or ST,1,NA,0,NA,0.85,-0.32296388659642056,3.7552574737953617e-4,0.01937848671541553,-16.666104600391925,2.311779895861843e-62,-0.3609450226335229,-0.2849827505593182
Kim 2020,#6530,Kim 2020,quad mvic 90,nm/kg,1,NA,NA,NA,9.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,249,31.6,20,4,2.7,0.2,NA,NA,NA,NA,ACLR,mixed,1,NA,0,NA,0.85,NA,NA,NA,NA,NA,NA,NA
Lee 2020,#6120,Lee 2020,quad isk con 60,lsi,1,NA,NA,NA,4.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,253,24.2,54,11,NA,NA,NA,NA,0.813,0.0674,Group 1,HS - Single bundle,1,NA,0,NA,0.85,-0.20702416943432653,1.2727553816470243e-4,0.011281646075139143,-18.350528642317222,3.2691617609004726e-75,-0.2291357894279269,-0.18491254944072616
Lee 2020,#6120,Lee 2020,vertical hop,lsi,1,NA,NA,NA,4.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,254,24.2,54,11,NA,NA,NA,NA,0.877,0.0964,Group 1,HS - Single bundle,1,NA,0,NA,0.85,-0.13124828660995402,2.2374900940135123e-4,0.014958242189553933,-8.774312178312709,1.7195160700137521e-18,-0.16056590257350728,-0.10193067064640075
Lee 2020,#6120,Lee 2020,single hop,lsi,1,NA,NA,NA,4.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,255,24.2,54,11,NA,NA,NA,NA,0.87,0.1341,Group 1,HS - Single bundle,1,NA,0,NA,0.85,-0.13926206733350766,4.399722552516845e-4,0.020975515613488135,-6.639267892130209,3.15244991037575e-11,-0.18037332249310198,-0.09815081217391333
Nakanishi 2020,#4947,Nakanishi 2020,quad isk con 60,lsi,1,NA,NA,NA,13.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,256,39.2,56,29,NA,NA,NA,NA,0.915,0.16,20-25 years old,HS - Double bundle,1,NA,0,NA,0.85,-0.0888312137066157,5.460215081284686e-4,0.023367103118026176,-3.8015501218928716,1.4379364209088282e-4,-0.1346298942409806,-0.0430325331722508
Norte 2020,#4765,Norte 2020,quad isk con 90,nm/kg,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,257,6.3,80,38,1.61,0.47,2.31,0.45,0.7,0.171,ACLR,mixed,1,NA,0,NA,0.85,-0.3610133455373305,3.3116157772456085e-4,0.018197845414349493,-19.838246634003262,1.3923044711729916e-87,-0.3966804671456829,-0.3253462239289781
Norte 2020,#4765,Norte 2020,quad mvic 90,nm/kg,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,258,6.3,80,38,1.59,0.59,2.36,0.63,0.685,0.218,ACLR,mixed,1,NA,0,NA,0.85,-0.3949276028053784,5.069745218441641e-4,0.022516094728974742,-17.5397913163497,7.118832642051934e-69,-0.43905833754666107,-0.35079686806409577
Norte 2020,#4765,Norte 2020,hs isk con 90,nm/kg,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,259,6.3,80,38,1,0.31,1.01,0.26,0.986,0.17800000000000002,ACLR,mixed,1,NA,0,NA,0.85,-0.009950330853168092,3.338080825409273e-4,0.018270415499953122,-0.5446143714243183,0.58601876843329,-0.045759687215658575,0.02585902550932239
Norte 2020,#4765,Norte 2020,hs mvic 90,nm/kg,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,260,6.3,80,38,0.85,0.29,0.9,0.27,0.955,0.267,ACLR,mixed,1,NA,0,NA,0.85,-0.05715841383994864,4.0501730103806267e-4,0.02012504164065413,-2.840163755213517,0.004509038060943322,-0.0966027706429996,-0.017714057036897664
Norte 2020,#4765,Norte 2020,single hop,cm/height,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,261,6.3,80,38,0.68,0.2,0.77,0.18,0.88,0.11699999999999999,ACLR,mixed,1,NA,0,NA,0.85,-0.12429771667757707,3.0335906846939097e-4,0.017417206104005056,-7.1364899706270934,9.574428884555597e-13,-0.15843481335273818,-0.09016062000241597
Norte 2020,#4765,Norte 2020,triple hop,cm/height,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,262,6.3,80,38,2.39,0.6,2.61,0.53,0.9109999999999999,0.10400000000000001,ACLR,mixed,1,NA,0,NA,0.85,-0.08805685539118267,2.1994717909431085e-4,0.01483061627493311,-5.937504804841957,2.893925669263979e-9,-0.11712432915858514,-0.0589893816237802
Norte 2020,#4765,Norte 2020,triple crossover hop,cm/height,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,263,6.3,80,38,2.18,0.61,2.37,0.56,0.914,0.11,ACLR,mixed,1,NA,0,NA,0.85,-0.0835650783460422,2.7162400242643106e-4,0.016481019459561083,-5.0703828456172255,3.97016246888868e-7,-0.1158672829152857,-0.05126287377679869
Norte 2020,#4765,Norte 2020,6m timed hop,sec/height,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,264,6.3,80,38,0.014,0.005,0.012,0.004,1.119,0.353,ACLR,mixed,1,NA,0,NA,0.85,0.15415067982725836,4.5351473922902383e-4,0.02129588549999797,7.238519376302669,4.536094123779858e-13,0.11241151122837358,0.19588984842614315
O'Connor 2020,#5164,O'Connor 2020,quad isk con 60,nm/kg,1,NA,NA,NA,0.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,273,8.8,452,0,184.62,39.87,NA,NA,0.8403,0.14029999999999998,Group 1,mixed,1,NA,0,NA,0.85,-0.17399630804796445,6.16748611120719e-5,0.007853334394514976,-22.155723837442746,9.187203813426785e-109,-0.18938856061976347,-0.15860405547616543
O'Connor 2020,#5164,O'Connor 2020,hs isk con 60,nm/kg,1,NA,NA,NA,0.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,274,8.8,452,0,126.88,26.43,NA,NA,0.9723999999999999,0.1405,Group 1,mixed,1,NA,0,NA,0.85,-0.027988036540168827,4.6187484854534055e-5,0.0067961374952640605,-4.118226942829291,3.817986102314235e-5,-0.04130822126486863,-0.014667851815469018
Rhim 2020,#4431,Rhim 2020,calf isk con 120,nm/kg,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,275,0.1,32,20,21,13.9,72,22.2,NA,NA,ACLR,HS,1,NA,0,NA,0.85,-1.2321436812926323,0.005819967049319728,0.07628870853094662,-16.1510622609742,1.1162274846164512e-58,-1.3816668024403613,-1.0826205601449033
Rhim 2020,#4431,Rhim 2020,calf isk con 120,nm/kg,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,276,12,32,20,77,22.9,78,22.6,NA,NA,ACLR,HS,1,NA,0,NA,0.85,-0.012903404835907841,8.096815390459238e-4,0.028454903602822552,-0.4534685836935291,0.6502113605704634,-0.06867399108099906,0.04286718140918338
Rhim 2020,#4431,Rhim 2020,soleus isk con 120,nm/kg,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,277,0.1,32,20,41,10.9,50,18.7,NA,NA,ACLR,HS,1,NA,0,NA,0.85,-0.19845093872383832,0.0012976378643664481,0.036022740933560955,-5.509046052044015,3.607835191090875e-8,-0.26905421357803455,-0.12784766386964208
Rhim 2020,#4431,Rhim 2020,soleus isk con 120,nm/kg,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,278,12,32,20,54,15.9,49,15,NA,NA,ACLR,HS,1,NA,0,NA,0.85,0.09716374845364767,8.49287253639172e-4,0.029142533411479037,3.3340872285103242,8.557981526621342e-4,0.04004543254889357,0.15428206435840178
Rhim 2020,#4431,Rhim 2020,quad isk con 180,nm/kg,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,279,0.1,32,20,98,55.1,198,67.7,NA,NA,ACLR,HS,1,NA,0,NA,0.85,-0.7032995520239633,0.0033192535341652705,0.05761296324756496,-12.20731433309306,2.841134187103356e-34,-0.8162188850318204,-0.5903802190161063
Rhim 2020,#4431,Rhim 2020,quad isk con 180,nm/kg,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,280,12,32,20,159,63.7,214,54.1,NA,NA,ACLR,HS,1,NA,0,NA,0.85,-0.29707181280161993,0.0016323885923218732,0.04040282901384349,-7.352747816244062,1.9417307546007772e-13,-0.37625990254228314,-0.21788372306095674
Rhim 2020,#4431,Rhim 2020,hs isk con 180,nm/kg,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,281,0.1,32,20,49,36.4,90,29.5,NA,NA,ACLR,HS,1,NA,0,NA,0.85,-0.6079893722196386,0.007666828073822121,0.08756042527204926,-6.943654856981592,3.8208334052514635e-12,-0.7796046522238659,-0.43637409221541124
Rhim 2020,#4431,Rhim 2020,hs isk con 180,nm/kg,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,282,12,32,20,80,31.3,100,25.9,NA,NA,ACLR,HS,1,NA,0,NA,0.85,-0.2231435513142097,0.0014965683593750004,0.038685505804823085,-5.768143563639007,8.014951648441042e-9,-0.2989657494153781,-0.14732135321304127
Riesterer 2020,#4407,Riesterer 2020,quad isk con 60,nm/kg,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,287,0.1,80,26,1.3,0.5,1.7,0.5,0.79,0.23,Group 1,HS - ST ,1,NA,0,NA,0.85,-0.26826398659467926,5.26581151082083e-4,0.02294735608043077,-11.690409372409206,1.4269712895174828e-31,-0.3132399780527398,-0.22328799513661873
Riesterer 2020,#4407,Riesterer 2020,quad isk con 60,nm/kg,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,288,6,80,26,1.6,0.5,1.9,0.4,0.84,0.16,Group 1,HS - ST ,1,NA,0,NA,0.85,-0.17185025692665915,3.766934297091409e-4,0.019408591646720298,-8.854339359326916,8.41809060972337e-19,-0.20989039754487587,-0.13381011630844242
